maturity_yrs,zero_rate,fwd_rate,nss_zero,discount_factor
27.444020100502513,0.04993160614658169,0.04637593644612407,0.050090783794516036,0.2540246415387242
27.594371859296484,0.049912102428322724,0.04632863744751015,0.05008311349545025,0.2522604698691609
27.744723618090454,0.04989256154429977,0.046284205030945484,0.05007483116714548,0.25051027767775297
27.895075376884424,0.04987299954620713,0.046242639229744364,0.05006594339535525,0.2487738366980166
28.04542713567839,0.04985343214152606,0.04620394003281173,0.05005645674238937,0.24705092275860369
28.19577889447236,0.049833874702702216,0.046168107440154225,0.05004637774635545,0.24534131571418022
28.346130653266332,0.04981434227603102,0.04613514145177802,0.050035712920425524,0.24364479937785927
28.496482412060303,0.04979484959026177,0.046105042067688784,0.0500244687521281,0.24196116145514873
28.646834170854273,0.04977541106493076,0.046077809310096134,0.050012651702663974,0.24029019347937697
28.797185929648244,0.049756040818433385,0.04605344315680031,0.05000026820624659,0.23863169074855867
28.94753768844221,0.04973675267584465,0.046031943618907736,0.049987324669465566,0.2369854522636656
29.09788944723618,0.04971756017649731,0.046013310652013216,0.049973827470672944,0.23535128066826533
29.24824120603015,0.04969847658132618,0.04599754432273327,0.04995978295939221,0.23372898218949573
29.39859296482412,0.049679514879987105,0.04598464459776396,0.04994519745574871,0.2321183665803399
29.548944723618092,0.04966068779775864,0.045974611466005295,0.04993007724992182,0.23051924706316945
29.699296482412063,0.049642007802234024,0.045967444938561204,0.04991442860161807,0.2289314402745237
29.849648241206033,0.049623487109810974,0.045963145026535146,0.049898257739564356,0.22735476621109368
30.0,0.04960513769198631,0.04596171172992786,0.049881570861021435,0.22578904817688045
